,Species,TREE_ID,X_orig,X,Y_orig,Y,Year,logF_current
30154,Pinus lambertiana,78823_2_93_6_4_327,-123,-123.001,41.70833333,41.7123,2018,2.176110628
30155,Pinus lambertiana,78835_6_71_6_2_117,-117.3333333,-117.3343,34.25,34.256,2002,0.880015843
30156,Pinus lambertiana,78835_6_71_6_2_117,-117.3333333,-117.3343,34.25,34.256,2012,1.080614541
30157,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.008,39.95833333,39.9603,2014,2.685819017
30157,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.007,39.95833333,39.9613,2014,2.685819017
30157,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.002,39.95833333,39.9653,2014,2.685819017
30158,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.008,39.95833333,39.9603,2004,2.539887383
30158,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.007,39.95833333,39.9613,2004,2.539887383
30158,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.002,39.95833333,39.9653,2004,2.539887383
30159,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.008,39.95833333,39.9603,2014,2.685819017
30159,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.007,39.95833333,39.9613,2014,2.685819017
30159,Pinus lambertiana,78842_1_45_6_2_133,-123,-123.002,39.95833333,39.9653,2014,2.685819017
30160,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.006,39.95833333,39.9613,2014,1.080495817
30160,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.005,39.95833333,39.9623,2014,1.080495817
30160,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.004,39.95833333,39.9643,2014,1.080495817
30161,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.006,39.95833333,39.9613,2004,0.888256783
30161,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.005,39.95833333,39.9623,2004,0.888256783
30161,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.004,39.95833333,39.9643,2004,0.888256783
30162,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.006,39.95833333,39.9613,2014,1.080495817
30162,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.005,39.95833333,39.9623,2014,1.080495817
30162,Pinus lambertiana,78842_1_45_6_3_128,-123,-123.004,39.95833333,39.9643,2014,1.080495817
30163,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6747,37.625,37.631,2014,2.562019242
30163,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6727,37.625,37.63,2014,2.562019242
30164,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6747,37.625,37.631,2004,2.39276437
30164,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6727,37.625,37.63,2004,2.39276437
30165,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6747,37.625,37.631,2014,2.562019242
30165,Pinus lambertiana,78845_5_43_6_1_100,-119.6666667,-119.6727,37.625,37.63,2014,2.562019242
30166,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6757,37.625,37.632,2014,2.716377242
30166,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6747,37.625,37.631,2014,2.716377242
30166,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6717,37.625,37.629,2014,2.716377242
30167,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6757,37.625,37.632,2004,2.53940447
30167,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6747,37.625,37.631,2004,2.53940447
30167,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6717,37.625,37.629,2004,2.53940447
30168,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6757,37.625,37.632,2014,2.716377242
30168,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6747,37.625,37.631,2014,2.716377242
30168,Pinus lambertiana,78845_5_43_6_1_103,-119.6666667,-119.6717,37.625,37.629,2014,2.716377242
30169,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6727,37.625,37.629,2014,2.893888942
30169,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6687,37.625,37.634,2014,2.893888942
30169,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6667,37.625,37.63,2014,2.893888942
30170,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6727,37.625,37.629,2004,2.71691617
30170,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6687,37.625,37.634,2004,2.71691617
30170,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6667,37.625,37.63,2004,2.71691617
30171,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6727,37.625,37.629,2014,2.893888942
30171,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6687,37.625,37.634,2014,2.893888942
30171,Pinus lambertiana,78845_5_43_6_2_110,-119.6666667,-119.6667,37.625,37.63,2014,2.893888942
30172,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6757,37.625,37.627,2014,3.511320942
30172,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6737,37.625,37.632,2014,3.511320942
30172,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6727,37.625,37.629,2014,3.511320942
30173,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6757,37.625,37.627,2004,3.26488707
30173,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6737,37.625,37.632,2004,3.26488707
30173,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6727,37.625,37.629,2004,3.26488707
30174,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6757,37.625,37.627,2014,3.511320942
30174,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6737,37.625,37.632,2014,3.511320942
30174,Pinus lambertiana,78845_5_43_6_2_111,-119.6666667,-119.6727,37.625,37.629,2014,3.511320942
30175,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6737,37.625,37.634,2014,4.329418342
30175,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6677,37.625,37.629,2014,4.329418342
30175,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6667,37.625,37.629,2014,4.329418342
30176,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6737,37.625,37.634,2004,4.13700977
30176,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6677,37.625,37.629,2004,4.13700977
30176,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6667,37.625,37.629,2004,4.13700977
30177,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6737,37.625,37.634,2014,4.329418342
30177,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6677,37.625,37.629,2014,4.329418342
30177,Pinus lambertiana,78845_5_43_6_2_114,-119.6666667,-119.6667,37.625,37.629,2014,4.329418342
30178,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6747,37.625,37.625,2014,2.646916142
30178,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6707,37.625,37.627,2014,2.646916142
30179,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6747,37.625,37.625,2004,2.40820017
30179,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6707,37.625,37.627,2004,2.40820017
30180,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6747,37.625,37.625,2014,2.646916142
30180,Pinus lambertiana,78845_5_43_6_3_122,-119.6666667,-119.6707,37.625,37.627,2014,2.646916142
30181,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6757,37.625,37.628,2014,2.461686542
30181,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6747,37.625,37.632,2014,2.461686542
30181,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6727,37.625,37.625,2014,2.461686542
30182,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6757,37.625,37.628,2004,2.32330327
30182,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6747,37.625,37.632,2004,2.32330327
30182,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6727,37.625,37.625,2004,2.32330327
30183,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6757,37.625,37.628,2014,2.461686542
30183,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6747,37.625,37.632,2014,2.461686542
30183,Pinus lambertiana,78845_5_43_6_3_125,-119.6666667,-119.6727,37.625,37.625,2014,2.461686542
30184,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6727,37.625,37.633,2014,2.677787742
30184,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6687,37.625,37.632,2014,2.677787742
30184,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6667,37.625,37.628,2014,2.677787742
30185,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6727,37.625,37.633,2004,2.45450757
30185,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6687,37.625,37.632,2004,2.45450757
30185,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6667,37.625,37.628,2004,2.45450757
30186,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6727,37.625,37.633,2014,2.677787742
30186,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6687,37.625,37.632,2014,2.677787742
30186,Pinus lambertiana,78845_5_43_6_3_126,-119.6666667,-119.6667,37.625,37.628,2014,2.677787742
30187,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6747,37.625,37.625,2014,2.515711842
30187,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6707,37.625,37.628,2014,2.515711842
30187,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6687,37.625,37.625,2014,2.515711842
30188,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6747,37.625,37.625,2004,2.36189277
30188,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6707,37.625,37.628,2004,2.36189277
30188,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6687,37.625,37.625,2004,2.36189277
30189,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6747,37.625,37.625,2014,2.515711842
30189,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6707,37.625,37.628,2014,2.515711842
30189,Pinus lambertiana,78845_5_43_6_3_127,-119.6666667,-119.6687,37.625,37.625,2014,2.515711842
30190,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6747,37.625,37.625,2014,2.824427842
30190,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6737,37.625,37.631,2014,2.824427842
30190,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6727,37.625,37.625,2014,2.824427842
30191,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6747,37.625,37.625,2004,2.61658347
30191,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6737,37.625,37.631,2004,2.61658347
30191,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6727,37.625,37.625,2004,2.61658347
30192,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6747,37.625,37.625,2014,2.824427842
30192,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6737,37.625,37.631,2014,2.824427842
30192,Pinus lambertiana,78845_5_43_6_3_128,-119.6666667,-119.6727,37.625,37.625,2014,2.824427842
30193,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6747,37.625,37.631,2014,2.639198242
30193,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6737,37.625,37.633,2014,2.639198242
30193,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6677,37.625,37.628,2014,2.639198242
30194,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6747,37.625,37.631,2004,2.44678967
30194,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6737,37.625,37.633,2004,2.44678967
30194,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6677,37.625,37.628,2004,2.44678967
30195,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6747,37.625,37.631,2014,2.639198242
30195,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6737,37.625,37.633,2014,2.639198242
30195,Pinus lambertiana,78845_5_43_6_3_129,-119.6666667,-119.6677,37.625,37.628,2014,2.639198242
30196,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6757,37.625,37.625,2014,2.477122342
30196,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6717,37.625,37.629,2014,2.477122342
30197,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6757,37.625,37.625,2004,2.26156007
30197,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6717,37.625,37.629,2004,2.26156007
30198,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6757,37.625,37.625,2014,2.477122342
30198,Pinus lambertiana,78845_5_43_6_3_132,-119.6666667,-119.6717,37.625,37.629,2014,2.477122342
30199,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6737,37.625,37.629,2014,3.225758642
30199,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6667,37.625,37.626,2014,3.225758642
30200,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6737,37.625,37.629,2004,3.04878587
30200,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6667,37.625,37.626,2004,3.04878587
30201,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6737,37.625,37.629,2014,3.225758642
30201,Pinus lambertiana,78845_5_43_6_4_136,-119.6666667,-119.6667,37.625,37.626,2014,3.225758642
30202,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6717,37.625,37.633,2014,2.538865542
30202,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6667,37.625,37.626,2014,2.538865542
30203,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6717,37.625,37.633,2004,2.40048227
30203,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6667,37.625,37.626,2004,2.40048227
30204,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6717,37.625,37.633,2014,2.538865542
30204,Pinus lambertiana,78845_5_43_6_4_138,-119.6666667,-119.6667,37.625,37.626,2014,2.538865542
30205,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6737,37.625,37.628,2014,2.863017342
30205,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6677,37.625,37.628,2014,2.863017342
30206,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6737,37.625,37.628,2004,2.69376247
30206,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6677,37.625,37.628,2004,2.69376247
30207,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6737,37.625,37.628,2014,2.863017342
30207,Pinus lambertiana,78845_5_43_6_4_140,-119.6666667,-119.6677,37.625,37.628,2014,2.863017342
30208,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6737,37.625,37.634,2014,2.917042642
30208,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6707,37.625,37.627,2014,2.917042642
30209,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6737,37.625,37.634,2004,2.79409517
30209,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6707,37.625,37.627,2004,2.79409517
30210,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6737,37.625,37.634,2014,2.917042642
30210,Pinus lambertiana,78845_5_43_6_4_143,-119.6666667,-119.6707,37.625,37.627,2014,2.917042642
30211,Pinus lambertiana,78875_3_63_6_1_511,-120.7916667,-120.8007,39.91666667,39.9167,2009,1.983226176
30211,Pinus lambertiana,78875_3_63_6_1_511,-120.7916667,-120.7967,39.91666667,39.9207,2009,1.983226176
30212,Pinus lambertiana,78875_3_63_6_1_511,-120.7916667,-120.8007,39.91666667,39.9167,2019,2.045199649
30212,Pinus lambertiana,78875_3_63_6_1_511,-120.7916667,-120.7967,39.91666667,39.9207,2019,2.045199649
30213,Pinus lambertiana,78875_3_63_6_4_529,-120.7916667,-120.8007,39.91666667,39.9177,2019,0.655977649
30214,Pinus lambertiana,78875_3_63_6_4_529,-120.7916667,-120.8007,39.91666667,39.9177,2009,0.678901076
30215,Pinus lambertiana,78904_3_17_6_3_130,-120.5416667,-120.5497,38.79166667,38.7977,2003,2.037585909
30215,Pinus lambertiana,78904_3_17_6_3_130,-120.5416667,-120.5427,38.79166667,38.7937,2003,2.037585909
30216,Pinus lambertiana,78904_3_17_6_3_130,-120.5416667,-120.5497,38.79166667,38.7977,2013,2.547048171
30216,Pinus lambertiana,78904_3_17_6_3_130,-120.5416667,-120.5427,38.79166667,38.7937,2013,2.547048171
30217,Pinus lambertiana,78914_5_9_6_1_303,-120.3333333,-120.3413,38.20833333,38.2163,2008,2.454078517
30217,Pinus lambertiana,78914_5_9_6_1_303,-120.3333333,-120.3353,38.20833333,38.2113,2008,2.454078517
30218,Pinus lambertiana,78914_5_9_6_1_303,-120.3333333,-120.3413,38.20833333,38.2163,2018,2.801933171
30218,Pinus lambertiana,78914_5_9_6_1_303,-120.3333333,-120.3353,38.20833333,38.2113,2018,2.801933171
30219,Pinus lambertiana,79019_5_107_6_1_116,-118.5416667,-118.5467,36.20833333,36.2173,2018,1.868194831
30219,Pinus lambertiana,79019_5_107_6_1_116,-118.5416667,-118.5457,36.20833333,36.2113,2018,1.868194831
30220,Pinus lambertiana,79019_5_107_6_1_116,-118.5416667,-118.5467,36.20833333,36.2173,2008,2.099085203
30220,Pinus lambertiana,79019_5_107_6_1_116,-118.5416667,-118.5457,36.20833333,36.2113,2008,2.099085203
30221,Pinus lambertiana,79019_5_107_6_4_158,-118.5416667,-118.5497,36.20833333,36.2153,2018,1.096404831
30221,Pinus lambertiana,79019_5_107_6_4_158,-118.5416667,-118.5467,36.20833333,36.2133,2018,1.096404831
30222,Pinus lambertiana,79019_5_107_6_4_158,-118.5416667,-118.5497,36.20833333,36.2153,2008,1.149783503
30222,Pinus lambertiana,79019_5_107_6_4_158,-118.5416667,-118.5467,36.20833333,36.2133,2008,1.149783503
30223,Pinus lambertiana,79129_5_39_6_1_103,-119.5833333,-119.5903,37.45833333,37.4603,2006,4.160000885
30223,Pinus lambertiana,79129_5_39_6_1_103,-119.5833333,-119.5833,37.45833333,37.4603,2006,4.160000885
30224,Pinus lambertiana,79129_5_39_6_1_103,-119.5833333,-119.5903,37.45833333,37.4603,2016,4.252857142
30224,Pinus lambertiana,79129_5_39_6_1_103,-119.5833333,-119.5833,37.45833333,37.4603,2016,4.252857142
30225,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5923,37.45833333,37.4613,2016,0.625444142
30225,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5893,37.45833333,37.4613,2016,0.625444142
30225,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5883,37.45833333,37.4613,2016,0.625444142
30225,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5863,37.45833333,37.4673,2016,0.625444142
30226,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5923,37.45833333,37.4613,2016,0.625202685
30226,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5893,37.45833333,37.4613,2016,0.625202685
30226,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5883,37.45833333,37.4613,2016,0.625202685
30226,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5863,37.45833333,37.4673,2016,0.625202685
30227,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5923,37.45833333,37.4613,2006,0.625444142
30227,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5893,37.45833333,37.4613,2006,0.625444142
30227,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5883,37.45833333,37.4613,2006,0.625444142
30227,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5863,37.45833333,37.4673,2006,0.625444142
30228,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5923,37.45833333,37.4613,2006,0.625202685
30228,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5893,37.45833333,37.4613,2006,0.625202685
30228,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5883,37.45833333,37.4613,2006,0.625202685
30228,Pinus lambertiana,79129_5_39_6_1_105,-119.5833333,-119.5863,37.45833333,37.4673,2006,0.625202685
30229,Pinus lambertiana,79129_5_39_6_4_125,-119.5833333,-119.5883,37.45833333,37.4583,2006,2.755343085
30230,Pinus lambertiana,79129_5_39_6_4_125,-119.5833333,-119.5883,37.45833333,37.4583,2016,2.840481442
30231,Pinus lambertiana,79129_5_39_6_4_128,-119.5833333,-119.5903,37.45833333,37.4643,2006,1.582222285
30231,Pinus lambertiana,79129_5_39_6_4_128,-119.5833333,-119.5833,37.45833333,37.4673,2006,1.582222285
30232,Pinus lambertiana,79129_5_39_6_4_128,-119.5833333,-119.5903,37.45833333,37.4643,2016,1.860308142
30232,Pinus lambertiana,79129_5_39_6_4_128,-119.5833333,-119.5833,37.45833333,37.4673,2016,1.860308142
30233,Pinus lambertiana,79129_5_39_6_4_133,-119.5833333,-119.5903,37.45833333,37.4613,2006,2.624138785
30233,Pinus lambertiana,79129_5_39_6_4_133,-119.5833333,-119.5853,37.45833333,37.4583,2006,2.624138785
30234,Pinus lambertiana,79129_5_39_6_4_133,-119.5833333,-119.5903,37.45833333,37.4613,2016,2.848199342
30234,Pinus lambertiana,79129_5_39_6_4_133,-119.5833333,-119.5853,37.45833333,37.4583,2016,2.848199342
30235,Pinus lambertiana,79234_3_63_6_2_123,-121.1666667,-121.1737,40,40.005,2003,0.694543893
30235,Pinus lambertiana,79234_3_63_6_2_123,-121.1666667,-121.1687,40,40.006,2003,0.694543893
30236,Pinus lambertiana,79234_3_63_6_2_123,-121.1666667,-121.1737,40,40.005,2013,0.710102883
30236,Pinus lambertiana,79234_3_63_6_2_123,-121.1666667,-121.1687,40,40.006,2013,0.710102883
30237,Pinus lambertiana,79234_3_63_6_2_134,-121.1666667,-121.1717,40,40,2003,2.261277593
30237,Pinus lambertiana,79234_3_63_6_2_134,-121.1666667,-121.1697,40,40.005,2003,2.261277593
30238,Pinus lambertiana,79234_3_63_6_2_134,-121.1666667,-121.1717,40,40,2013,2.315426083
30238,Pinus lambertiana,79234_3_63_6_2_134,-121.1666667,-121.1697,40,40.005,2013,2.315426083
30239,Pinus lambertiana,79234_3_63_6_3_147,-121.1666667,-121.1717,40,40.008,2003,0.663672293
30239,Pinus lambertiana,79234_3_63_6_3_147,-121.1666667,-121.1687,40,40.004,2003,0.663672293
30240,Pinus lambertiana,79234_3_63_6_3_147,-121.1666667,-121.1717,40,40.008,2013,0.694667083
30240,Pinus lambertiana,79234_3_63_6_3_147,-121.1666667,-121.1687,40,40.004,2013,0.694667083
30241,Pinus lambertiana,79234_3_63_6_4_168,-121.1666667,-121.1757,40,40.005,2003,0.787158693
30241,Pinus lambertiana,79234_3_63_6_4_168,-121.1666667,-121.1677,40,40,2003,0.787158693
