,Species,TREE_ID,Xorig,X,Yorig,Y,Year,logF_current
10728,Abies concolor,58554_2_49_6_3_154,41.974102,41.974802,-120.21089,-120.21189,2009,4.819649666
10729,Abies concolor,58554_2_49_6_3_154,41.974102,41.975002,-120.21089,-120.21169,2019,4.271430105
10730,Abies concolor,58554_2_49_6_3_154,41.974102,41.974902,-120.21089,-120.21189,2019,4.648890031
10731,Abies concolor,58554_2_49_6_3_155,41.974102,41.975002,-120.21089,-120.21139,2009,4.487872941
10732,Abies concolor,58554_2_49_6_3_155,41.974102,41.974402,-120.21089,-120.21179,2009,4.819645469
10733,Abies concolor,58554_2_49_6_3_155,41.974102,41.975002,-120.21089,-120.21129,2019,4.271421711
10734,Abies concolor,58554_2_49_6_3_155,41.974102,41.974502,-120.21089,-120.21119,2019,4.648881637
10735,Abies concolor,58554_2_49_6_3_156,41.974102,41.974502,-120.21089,-120.21179,2009,4.487914911
10736,Abies concolor,58554_2_49_6_3_156,41.974102,41.974902,-120.21089,-120.21129,2009,4.819687439
10737,Abies concolor,58554_2_49_6_3_156,41.974102,41.974802,-120.21089,-120.21149,2019,4.271467878
10738,Abies concolor,58554_2_49_6_3_156,41.974102,41.974302,-120.21089,-120.21109,2019,4.648927804
10739,Abies concolor,58554_2_49_6_3_158,41.974102,41.974502,-120.21089,-120.21109,2009,4.487927502
10740,Abies concolor,58554_2_49_6_3_158,41.974102,41.974902,-120.21089,-120.21179,2009,4.81970003
10741,Abies concolor,58554_2_49_6_3_158,41.974102,41.975002,-120.21089,-120.21159,2019,4.271484666
10742,Abies concolor,58554_2_49_6_3_158,41.974102,41.974602,-120.21089,-120.21169,2019,4.648944592
10743,Abies concolor,58554_2_49_6_3_160,41.974102,41.974902,-120.21089,-120.21159,2009,4.487940093
10744,Abies concolor,58554_2_49_6_3_160,41.974102,41.974702,-120.21089,-120.21169,2009,4.819712621
10745,Abies concolor,58554_2_49_6_3_160,41.974102,41.974302,-120.21089,-120.21149,2019,4.271497257
10746,Abies concolor,58554_2_49_6_3_160,41.974102,41.974402,-120.21089,-120.21099,2019,4.648957183
10747,Abies concolor,58554_2_49_6_3_161,41.974102,41.975002,-120.21089,-120.21159,2009,4.487965275
10748,Abies concolor,58554_2_49_6_3_161,41.974102,41.974402,-120.21089,-120.21169,2009,4.819737803
10749,Abies concolor,58554_2_49_6_3_161,41.974102,41.974602,-120.21089,-120.21149,2019,4.271522439
10750,Abies concolor,58554_2_49_6_3_161,41.974102,41.974902,-120.21089,-120.21149,2019,4.648982365
10751,Abies concolor,58554_2_49_6_4_162,41.974102,41.974302,-120.21089,-120.21189,2009,4.487595939
10752,Abies concolor,58554_2_49_6_4_162,41.974102,41.974702,-120.21089,-120.21109,2009,4.819368467
10753,Abies concolor,58554_2_49_6_4_162,41.974102,41.975002,-120.21089,-120.21099,2019,4.271069163
10754,Abies concolor,58554_2_49_6_4_162,41.974102,41.975102,-120.21089,-120.21159,2019,4.648529089
10755,Abies concolor,58554_2_49_6_4_164,41.974102,41.974502,-120.21089,-120.21169,2009,4.487415468
10756,Abies concolor,58554_2_49_6_4_164,41.974102,41.974902,-120.21089,-120.21109,2009,4.819187996
10757,Abies concolor,58554_2_49_6_4_164,41.974102,41.974902,-120.21089,-120.21189,2019,4.270909677
10758,Abies concolor,58554_2_49_6_4_164,41.974102,41.974602,-120.21089,-120.21159,2019,4.648369603
10759,Abies concolor,58576_3_103_6_1_102,40.04965,40.05005,-121.681578,-121.681678,2003,3.691337334
10760,Abies concolor,58576_3_103_6_1_102,40.04965,40.05015,-121.681578,-121.682278,2003,4.149216268
10761,Abies concolor,58576_3_103_6_1_102,40.04965,40.05055,-121.681578,-121.682178,2013,5.443136621
10762,Abies concolor,58576_3_103_6_1_102,40.04965,40.05005,-121.681578,-121.682078,2013,5.711577773
10763,Abies concolor,58576_3_103_6_2_109,40.04965,40.05015,-121.681578,-121.682578,2003,3.692218704
10764,Abies concolor,58576_3_103_6_2_109,40.04965,40.05035,-121.681578,-121.682378,2003,4.150097638
10765,Abies concolor,58576_3_103_6_2_109,40.04965,40.05015,-121.681578,-121.682478,2013,5.444072552
10766,Abies concolor,58576_3_103_6_2_109,40.04965,40.05005,-121.681578,-121.681978,2013,5.712513704
10767,Abies concolor,58576_3_103_6_2_110,40.04965,40.05025,-121.681578,-121.681678,2003,3.691509411
10768,Abies concolor,58576_3_103_6_2_110,40.04965,40.05045,-121.681578,-121.682378,2003,4.149388345
10769,Abies concolor,58576_3_103_6_2_110,40.04965,40.05035,-121.681578,-121.681678,2013,5.443380047
10770,Abies concolor,58576_3_103_6_2_110,40.04965,40.05015,-121.681578,-121.681678,2013,5.711821199
10771,Abies concolor,58576_3_103_6_2_111,40.04965,40.04995,-121.681578,-121.681678,2003,3.692038233
10772,Abies concolor,58576_3_103_6_2_111,40.04965,40.05025,-121.681578,-121.682378,2003,4.149917167
10773,Abies concolor,58576_3_103_6_2_111,40.04965,40.04995,-121.681578,-121.681778,2013,5.443900475
10774,Abies concolor,58576_3_103_6_2_111,40.04965,40.05065,-121.681578,-121.682478,2013,5.712341627
10775,Abies concolor,58576_3_103_6_3_139,40.04965,40.04985,-121.681578,-121.682578,2003,3.691450653
10776,Abies concolor,58576_3_103_6_3_139,40.04965,40.05005,-121.681578,-121.682278,2003,4.149329587
10777,Abies concolor,58576_3_103_6_3_139,40.04965,40.05005,-121.681578,-121.682178,2013,5.443245743
10778,Abies concolor,58576_3_103_6_3_139,40.04965,40.04975,-121.681578,-121.681678,2013,5.711686895
10779,Abies concolor,58576_3_103_6_3_140,40.04965,40.05065,-121.681578,-121.682378,2003,3.690607056
10780,Abies concolor,58576_3_103_6_3_140,40.04965,40.05055,-121.681578,-121.682478,2003,4.14848599
10781,Abies concolor,58576_3_103_6_3_140,40.04965,40.05055,-121.681578,-121.682078,2013,5.442507071
10782,Abies concolor,58576_3_103_6_3_140,40.04965,40.05005,-121.681578,-121.681678,2013,5.710948223
10783,Abies concolor,58576_3_103_6_3_142,40.04965,40.05055,-121.681578,-121.682478,2003,3.692214507
10784,Abies concolor,58576_3_103_6_3_142,40.04965,40.04985,-121.681578,-121.681978,2003,4.150093441
10785,Abies concolor,58576_3_103_6_3_142,40.04965,40.05025,-121.681578,-121.681878,2013,5.444022188
10786,Abies concolor,58576_3_103_6_3_142,40.04965,40.04975,-121.681578,-121.682578,2013,5.71246334
10787,Abies concolor,58576_3_103_6_4_118,40.04965,40.05005,-121.681578,-121.681678,2003,3.692281659
10788,Abies concolor,58576_3_103_6_4_118,40.04965,40.04995,-121.681578,-121.682578,2003,4.150160593
10789,Abies concolor,58576_3_103_6_4_118,40.04965,40.04985,-121.681578,-121.682578,2013,5.44413131
10790,Abies concolor,58576_3_103_6_4_118,40.04965,40.05035,-121.681578,-121.681978,2013,5.712572462
10791,Abies concolor,58576_3_103_6_4_120,40.04965,40.05045,-121.681578,-121.682178,2003,3.692260674
10792,Abies concolor,58576_3_103_6_4_120,40.04965,40.04985,-121.681578,-121.682478,2003,4.150139608
10793,Abies concolor,58576_3_103_6_4_120,40.04965,40.05005,-121.681578,-121.682478,2013,5.444106128
10794,Abies concolor,58576_3_103_6_4_120,40.04965,40.05035,-121.681578,-121.681678,2013,5.71254728
10795,Abies concolor,58576_3_103_6_4_125,40.04965,40.04985,-121.681578,-121.682378,2003,3.692222901
10796,Abies concolor,58576_3_103_6_4_125,40.04965,40.04985,-121.681578,-121.682478,2003,4.150101835
10797,Abies concolor,58576_3_103_6_4_125,40.04965,40.04985,-121.681578,-121.682578,2013,5.444080946
10798,Abies concolor,58576_3_103_6_4_125,40.04965,40.04995,-121.681578,-121.681778,2013,5.712522098
10799,Abies concolor,58576_3_103_6_4_127,40.04965,40.05015,-121.681578,-121.682478,2003,3.692164143
10800,Abies concolor,58576_3_103_6_4_127,40.04965,40.05035,-121.681578,-121.681778,2003,4.150043077
10801,Abies concolor,58576_3_103_6_4_127,40.04965,40.05065,-121.681578,-121.681978,2013,6.048948514
10802,Abies concolor,58576_3_103_6_4_127,40.04965,40.05035,-121.681578,-121.681878,2013,6.317389667
10803,Abies concolor,58576_3_103_6_4_128,40.04965,40.04985,-121.681578,-121.682378,2003,3.692269068
10804,Abies concolor,58576_3_103_6_4_128,40.04965,40.05025,-121.681578,-121.681778,2003,4.150148002
10805,Abies concolor,58576_3_103_6_4_128,40.04965,40.05055,-121.681578,-121.682578,2013,5.444097734
10806,Abies concolor,58576_3_103_6_4_128,40.04965,40.05055,-121.681578,-121.682478,2013,5.712538886
10807,Abies concolor,58585_2_93_6_1_301,41.468442,41.469142,-122.250383,-122.250583,2010,2.670982348
10808,Abies concolor,58585_2_93_6_1_301,41.468442,41.468942,-122.250383,-122.251083,2010,3.155743652
10809,Abies concolor,58585_2_93_6_1_301,41.468442,41.468542,-122.250383,-122.250583,2020,5.596428598
10810,Abies concolor,58585_2_93_6_1_301,41.468442,41.469042,-122.250383,-122.251183,2020,5.915958339
10811,Abies concolor,58585_2_93_6_3_309,41.468442,41.468542,-122.250383,-122.251083,2010,2.671137637
10812,Abies concolor,58585_2_93_6_3_309,41.468442,41.468642,-122.250383,-122.250783,2010,3.155898941
10813,Abies concolor,58585_2_93_6_3_309,41.468442,41.469342,-122.250383,-122.250783,2020,5.596600675
10814,Abies concolor,58585_2_93_6_3_309,41.468442,41.468842,-122.250383,-122.250783,2020,5.916130416
10815,Abies concolor,58585_2_93_6_3_310,41.468442,41.469242,-122.250383,-122.250683,2010,2.670508087
10816,Abies concolor,58585_2_93_6_3_310,41.468442,41.469042,-122.250383,-122.251383,2010,3.155269391
10817,Abies concolor,58585_2_93_6_3_310,41.468442,41.469442,-122.250383,-122.251383,2020,5.595962731
10818,Abies concolor,58585_2_93_6_3_310,41.468442,41.468742,-122.250383,-122.250883,2020,5.915492472
10819,Abies concolor,58585_2_93_6_3_320,41.468442,41.469442,-122.250383,-122.251383,2010,2.670848044
10820,Abies concolor,58585_2_93_6_3_320,41.468442,41.468842,-122.250383,-122.250583,2010,3.155609348
10821,Abies concolor,58585_2_93_6_3_320,41.468442,41.468942,-122.250383,-122.251083,2020,5.596311082
10822,Abies concolor,58585_2_93_6_3_320,41.468442,41.468942,-122.250383,-122.250783,2020,5.915840823
10823,Abies concolor,58639_2_105_6_1_101,40.463001,40.463101,-123.340055,-123.341055,2005,3.33417467
10824,Abies concolor,58639_2_105_6_1_101,40.463001,40.463401,-123.340055,-123.340555,2005,3.710236784
10825,Abies concolor,58639_2_105_6_1_101,40.463001,40.463501,-123.340055,-123.340255,2015,5.036455611
10826,Abies concolor,58639_2_105_6_1_101,40.463001,40.463501,-123.340055,-123.340455,2015,5.347224496
10827,Abies concolor,58639_2_105_6_1_102,40.463001,40.464001,-123.340055,-123.340155,2005,3.334212443
10828,Abies concolor,58639_2_105_6_1_102,40.463001,40.463601,-123.340055,-123.340855,2005,3.710274557
10829,Abies concolor,58639_2_105_6_1_102,40.463001,40.463401,-123.340055,-123.340355,2015,5.036510172
10830,Abies concolor,58639_2_105_6_1_102,40.463001,40.463401,-123.340055,-123.340755,2015,5.347279057
10831,Abies concolor,58639_2_105_6_1_107,40.463001,40.463601,-123.340055,-123.340755,2005,3.334178867
10832,Abies concolor,58639_2_105_6_1_107,40.463001,40.464001,-123.340055,-123.340555,2005,3.710240981
10833,Abies concolor,58639_2_105_6_1_107,40.463001,40.463301,-123.340055,-123.340355,2015,5.036438823
10834,Abies concolor,58639_2_105_6_1_107,40.463001,40.463401,-123.340055,-123.341055,2015,5.347207708
10835,Abies concolor,58639_2_105_6_3_142,40.463001,40.464001,-123.340055,-123.341055,2005,3.333616469
10836,Abies concolor,58639_2_105_6_3_142,40.463001,40.463301,-123.340055,-123.340655,2005,3.709678583
10837,Abies concolor,58639_2_105_6_3_142,40.463001,40.463101,-123.340055,-123.340555,2015,5.035851243
10838,Abies concolor,58639_2_105_6_3_142,40.463001,40.463501,-123.340055,-123.340255,2015,5.346620128
10839,Abies concolor,58639_2_105_6_3_143,40.463001,40.464001,-123.340055,-123.340255,2005,3.334220837
10840,Abies concolor,58639_2_105_6_3_143,40.463001,40.463401,-123.340055,-123.340855,2005,3.710282951
10841,Abies concolor,58639_2_105_6_3_143,40.463001,40.463501,-123.340055,-123.340155,2015,5.036510172
10842,Abies concolor,58639_2_105_6_3_143,40.463001,40.463601,-123.340055,-123.340655,2015,5.347279057
10843,Abies concolor,58639_2_105_6_3_148,40.463001,40.463701,-123.340055,-123.340255,2005,3.334099124
10844,Abies concolor,58639_2_105_6_3_148,40.463001,40.463101,-123.340055,-123.340955,2005,3.710161238
10845,Abies concolor,58639_2_105_6_3_148,40.463001,40.463401,-123.340055,-123.340755,2015,5.03631711
10846,Abies concolor,58639_2_105_6_3_148,40.463001,40.463801,-123.340055,-123.341055,2015,5.347085995
10847,Abies concolor,58639_2_105_6_3_149,40.463001,40.463801,-123.340055,-123.340355,2005,3.334015184
10848,Abies concolor,58639_2_105_6_3_149,40.463001,40.463201,-123.340055,-123.340155,2005,3.710077298
10849,Abies concolor,58639_2_105_6_3_149,40.463001,40.463201,-123.340055,-123.340155,2015,5.036283534
10850,Abies concolor,58639_2_105_6_3_149,40.463001,40.463301,-123.340055,-123.341055,2015,5.347052419
10851,Abies concolor,58680_3_63_6_1_108,39.678689,39.679689,-121.123275,-121.124175,2003,3.554964855
10852,Abies concolor,58680_3_63_6_1_108,39.678689,39.679189,-121.123275,-121.123375,2003,3.992117183
10853,Abies concolor,58680_3_63_6_1_108,39.678689,39.678889,-121.123275,-121.123875,2013,5.277363752
10854,Abies concolor,58680_3_63_6_1_108,39.678689,39.679489,-121.123275,-121.123775,2013,5.551399761
10855,Abies concolor,58680_3_63_6_1_111,39.678689,39.679489,-121.123275,-121.123775,2003,3.554704641
10856,Abies concolor,58680_3_63_6_1_111,39.678689,39.679689,-121.123275,-121.123675,2003,3.991856969
10857,Abies concolor,58680_3_63_6_1_111,39.678689,39.679589,-121.123275,-121.123875,2013,5.277082553
10858,Abies concolor,58680_3_63_6_1_111,39.678689,39.679589,-121.123275,-121.123775,2013,5.551118562
10859,Abies concolor,58685_5_3_6_1_103,38.446568,38.447568,-119.767883,-119.768383,2003,4.048415159
10860,Abies concolor,58685_5_3_6_1_103,38.446568,38.447368,-119.767883,-119.768283,2003,4.441374027
10861,Abies concolor,58685_5_3_6_1_103,38.446568,38.447568,-119.767883,-119.768483,2013,5.073163187
10862,Abies concolor,58685_5_3_6_1_103,38.446568,38.447368,-119.767883,-119.768383,2013,5.385502495
10863,Abies concolor,58685_5_3_6_3_159,38.446568,38.447068,-119.767883,-119.768183,2003,4.047525395
10864,Abies concolor,58685_5_3_6_3_159,38.446568,38.447468,-119.767883,-119.768283,2003,4.440484263
10865,Abies concolor,58685_5_3_6_3_159,38.446568,38.447568,-119.767883,-119.768883,2013,5.072273423
10866,Abies concolor,58685_5_3_6_3_159,38.446568,38.447568,-119.767883,-119.768783,2013,5.384612731
10867,Abies concolor,58697_2_35_6_2_107,40.427312,40.427912,-120.754488,-120.755288,2002,5.261673206
10868,Abies concolor,58697_2_35_6_2_107,40.427312,40.428312,-120.754488,-120.754988,2002,5.618231136
10869,Abies concolor,58697_2_35_6_2_107,40.427312,40.427812,-120.754488,-120.755288,2012,5.40561241
10870,Abies concolor,58697_2_35_6_2_107,40.427312,40.427412,-120.754488,-120.755288,2012,5.657658172
10871,Abies concolor,58697_2_35_6_4_121,40.427312,40.427612,-120.754488,-120.755188,2002,5.261673206
10872,Abies concolor,58697_2_35_6_4_121,40.427312,40.427512,-120.754488,-120.754988,2002,5.618231136
10873,Abies concolor,58697_2_35_6_4_121,40.427312,40.428212,-120.754488,-120.755288,2012,5.405604016
10874,Abies concolor,58697_2_35_6_4_121,40.427312,40.427412,-120.754488,-120.755088,2012,5.657649778
10875,Abies concolor,58752_2_93_6_2_107,41.970497,41.971197,-123.024772,-123.025072,2003,4.00029969
10876,Abies concolor,58752_2_93_6_2_107,41.970497,41.970997,-123.024772,-123.025772,2003,4.43245463
10877,Abies concolor,58752_2_93_6_2_107,41.970497,41.970797,-123.024772,-123.025272,2013,4.803004807
10878,Abies concolor,58752_2_93_6_2_107,41.970497,41.970997,-123.024772,-123.025472,2013,5.092087893
10879,Abies concolor,58752_2_93_6_2_109,41.970497,41.970597,-123.024772,-123.025572,2003,4.000186371
10880,Abies concolor,58752_2_93_6_2_109,41.970497,41.971097,-123.024772,-123.025272,2003,4.432341311
10881,Abies concolor,58752_2_93_6_2_109,41.970497,41.971497,-123.024772,-123.025772,2013,4.802925064
10882,Abies concolor,58752_2_93_6_2_109,41.970497,41.971297,-123.024772,-123.025772,2013,5.09200815
10883,Abies concolor,58752_2_93_6_2_110,41.970497,41.971197,-123.024772,-123.025172,2003,4.000186371
10884,Abies concolor,58752_2_93_6_2_110,41.970497,41.971097,-123.024772,-123.025772,2003,4.432341311
10885,Abies concolor,58752_2_93_6_2_110,41.970497,41.971097,-123.024772,-123.024972,2013,4.802895685
10886,Abies concolor,58752_2_93_6_2_110,41.970497,41.970797,-123.024772,-123.025372,2013,5.091978771
10887,Abies concolor,58752_2_93_6_2_114,41.970497,41.970997,-123.024772,-123.025072,2003,4.000169583
10888,Abies concolor,58752_2_93_6_2_114,41.970497,41.970797,-123.024772,-123.024872,2003,4.432324523
10889,Abies concolor,58752_2_93_6_2_114,41.970497,41.970897,-123.024772,-123.025572,2013,5.419044552
10890,Abies concolor,58752_2_93_6_2_114,41.970497,41.971397,-123.024772,-123.025672,2013,5.708127639
10891,Abies concolor,58752_2_93_6_2_116,41.970497,41.970897,-123.024772,-123.025472,2003,4.000240932
10892,Abies concolor,58752_2_93_6_2_116,41.970497,41.970897,-123.024772,-123.025572,2003,4.432395872
10893,Abies concolor,58752_2_93_6_2_116,41.970497,41.971297,-123.024772,-123.025272,2013,4.802967034
10894,Abies concolor,58752_2_93_6_2_116,41.970497,41.971497,-123.024772,-123.025672,2013,5.09205012
10895,Abies concolor,58752_2_93_6_2_135,41.970497,41.970597,-123.024772,-123.025472,2003,4.000475964
10896,Abies concolor,58752_2_93_6_2_135,41.970497,41.970997,-123.024772,-123.025372,2003,4.432630904
10897,Abies concolor,58752_2_93_6_2_135,41.970497,41.970697,-123.024772,-123.025272,2013,4.803223051
10898,Abies concolor,58752_2_93_6_2_135,41.970497,41.970897,-123.024772,-123.025672,2013,5.092306137
10899,Abies concolor,58752_2_93_6_3_124,41.970497,41.971297,-123.024772,-123.025472,2003,4.000282902
10900,Abies concolor,58752_2_93_6_3_124,41.970497,41.970697,-123.024772,-123.024972,2003,4.432437842
10901,Abies concolor,58752_2_93_6_3_124,41.970497,41.971297,-123.024772,-123.025572,2013,4.803034186
10902,Abies concolor,58752_2_93_6_3_124,41.970497,41.971197,-123.024772,-123.025672,2013,5.092117272
10903,Abies concolor,58752_2_93_6_3_127,41.970497,41.971297,-123.024772,-123.024972,2003,4.000287099
10904,Abies concolor,58752_2_93_6_3_127,41.970497,41.971397,-123.024772,-123.025672,2003,4.432442039
10905,Abies concolor,58752_2_93_6_3_127,41.970497,41.971397,-123.024772,-123.025272,2013,4.803013201
10906,Abies concolor,58752_2_93_6_3_127,41.970497,41.971097,-123.024772,-123.025672,2013,5.092096287
10907,Abies concolor,58785_2_35_6_1_300,40.643809,40.644009,-121.004027,-121.004327,2010,3.569435851
10908,Abies concolor,58785_2_35_6_1_300,40.643809,40.644809,-121.004027,-121.004627,2010,4.001904433
10909,Abies concolor,58785_2_35_6_1_300,40.643809,40.644509,-121.004027,-121.005027,2020,5.493295223
10910,Abies concolor,58785_2_35_6_1_300,40.643809,40.644509,-121.004027,-121.004327,2020,5.77061992
10911,Abies concolor,58785_2_35_6_1_301,40.643809,40.644309,-121.004027,-121.004227,2010,3.569490412
10912,Abies concolor,58785_2_35_6_1_301,40.643809,40.643909,-121.004027,-121.004927,2010,4.001958994
10913,Abies concolor,58785_2_35_6_1_301,40.643809,40.644809,-121.004027,-121.004127,2020,5.493349784
10914,Abies concolor,58785_2_35_6_1_301,40.643809,40.644109,-121.004027,-121.004327,2020,5.770674481
10915,Abies concolor,58785_2_35_6_1_302,40.643809,40.644209,-121.004027,-121.004827,2010,3.569276365
10916,Abies concolor,58785_2_35_6_1_302,40.643809,40.644309,-121.004027,-121.005027,2010,4.001744947
