,Species,TREE_ID,X_old,X,Y_old,Y,Year,logF_current
28568,Quercus kelloggii,57599_2_89_6_4_129,-122.0417067,-122.0419067,40.83338,40.83408,2014,1.383643171
28569,Quercus kelloggii,57613_2_93_6_4_131,-123.0833633,-123.0834633,41.87504,41.87534,2006,4.915441645
28570,Quercus kelloggii,57613_2_93_6_4_131,-123.0833933,-123.0842933,41.87507,41.87517,2016,5.605844338
28571,Quercus kelloggii,57613_2_93_6_4_132,-123.0834133,-123.0839133,41.87503,41.87593,2006,4.826698985
28572,Quercus kelloggii,57613_2_93_6_4_132,-123.0833433,-123.0839433,41.87504,41.87574,2006,4.26240794
28573,Quercus kelloggii,57613_2_93_6_4_132,-123.0833533,-123.0842533,41.87505,41.87585,2016,4.826698985
28574,Quercus kelloggii,57613_2_93_6_4_132,-123.0833833,-123.0835833,41.87505,41.87585,2016,4.26240794
28575,Quercus kelloggii,57613_2_93_6_4_139,-123.0833733,-123.0837733,41.87502,41.87502,2006,5.734527687
28576,Quercus kelloggii,57613_2_93_6_4_139,-123.0834133,-123.0843133,41.87502,41.87512,2016,6.344929401
28577,Quercus kelloggii,57637_3_63_6_1_306,-120.9166867,-120.9172867,39.95841,39.95891,2006,3.467866345
28578,Quercus kelloggii,57637_3_63_6_1_306,-120.9167067,-120.9174067,39.95836,39.95906,2016,3.16688347
28579,Quercus kelloggii,57637_3_63_6_1_307,-120.9166767,-120.9173767,39.95839,39.95839,2006,3.62585676
28580,Quercus kelloggii,57637_3_63_6_1_307,-120.9167267,-120.9168267,39.9584,39.9593,2016,3.302344902
28581,Quercus kelloggii,57637_3_63_6_4_364,-120.9167267,-120.9168267,39.9584,39.9586,2006,2.302615856
28582,Quercus kelloggii,57637_3_63_6_4_364,-120.9166867,-120.9175867,39.95835,39.95875,2016,1.874329412
28583,Quercus kelloggii,57637_3_63_6_4_365,-120.9167067,-120.9169067,39.95838,39.95888,2016,1.618950412
28584,Quercus kelloggii,57637_3_63_6_4_365,-120.9167167,-120.9174167,39.95835,39.95905,2006,2.181646856
28585,Quercus kelloggii,57637_3_63_6_4_366,-120.9166867,-120.9175867,39.9584,39.9589,2006,2.235410856
28586,Quercus kelloggii,57637_3_63_6_4_366,-120.9166667,-120.9175667,39.95842,39.95872,2016,2.388160726
28587,Quercus kelloggii,57637_3_63_6_4_367,-120.9167067,-120.9175067,39.95838,39.95858,2006,2.114441856
28588,Quercus kelloggii,57637_3_63_6_4_367,-120.9167167,-120.9175167,39.95838,39.95888,2016,1.659273412
28589,Quercus kelloggii,57637_3_63_6_4_368,-120.9166867,-120.9168867,39.95833,39.95923,2006,2.154764856
28590,Quercus kelloggii,57637_3_63_6_4_368,-120.9167367,-120.9175367,39.95834,39.95924,2016,1.713037412
28591,Quercus kelloggii,57637_3_63_6_4_369,-120.9166667,-120.9167667,39.95838,39.95888,2006,2.316056856
28592,Quercus kelloggii,57637_3_63_6_4_369,-120.9166767,-120.9172767,39.95842,39.95852,2016,1.834006412
28593,Quercus kelloggii,57739_3_63_6_3_112,-121.0834133,-121.0841133,39.66668,39.66718,2005,1.550980996
28594,Quercus kelloggii,57739_3_63_6_3_112,-121.0833333,-121.0841333,39.66674,39.66764,2015,3.910447614
28595,Quercus kelloggii,57798_3_57_6_4_163,-120.8333333,-120.8335333,39.37507,39.37577,2011,4.997366824
28596,Quercus kelloggii,57798_3_57_6_4_163,-120.8333733,-120.8338733,39.37506,39.37506,2021,7.52775999
28597,Quercus kelloggii,57896_5_107_6_1_104,-118.7083333,-118.7083333,36.54173,36.54263,2003,2.48045538
28598,Quercus kelloggii,57896_5_107_6_1_104,-118.7084233,-118.7087233,36.54172,36.54262,2013,2.274888966
28599,Quercus kelloggii,57896_5_107_6_3_112,-118.7083333,-118.7088333,36.54173,36.54233,2003,2.259082835
28600,Quercus kelloggii,57896_5_107_6_3_112,-118.7083833,-118.7084833,36.54173,36.54173,2013,2.186754781
28601,Quercus kelloggii,57896_5_107_6_3_114,-118.7083333,-118.7089333,36.54176,36.54226,2003,2.929871995
28602,Quercus kelloggii,57896_5_107_6_3_114,-118.7084233,-118.7090233,36.5417,36.5418,2013,2.776887459
28603,Quercus kelloggii,58004_5_43_6_1_303,-120.0416667,-120.0424667,37.54171,37.54261,2016,2.390285365
28604,Quercus kelloggii,58004_5_43_6_1_303,-120.0417567,-120.0424567,37.54174,37.54224,2006,2.775019655
28605,Quercus kelloggii,58004_5_43_6_1_306,-120.0416967,-120.0425967,37.54171,37.54221,2016,2.09600405
28606,Quercus kelloggii,58004_5_43_6_1_306,-120.0416967,-120.0420967,37.54169,37.54199,2006,2.426137975
28607,Quercus kelloggii,58004_5_43_6_2_309,-120.0416867,-120.0416867,37.54167,37.54177,2016,1.804656619
28608,Quercus kelloggii,58004_5_43_6_2_309,-120.0416667,-120.0423667,37.5417,37.5422,2006,1.933895892
28609,Quercus kelloggii,58004_5_43_6_2_313,-120.0417567,-120.0421567,37.54175,37.54245,2016,2.344085866
28610,Quercus kelloggii,58004_5_43_6_2_313,-120.0417367,-120.0420367,37.54172,37.54192,2006,2.687670007
28611,Quercus kelloggii,58004_5_43_6_4_320,-120.0416767,-120.0421767,37.54175,37.54225,2016,1.721005839
28612,Quercus kelloggii,58004_5_43_6_4_320,-120.0416667,-120.0419667,37.54173,37.54213,2006,2.004984554
28613,Quercus kelloggii,58004_5_43_6_4_322,-120.0416667,-120.0424667,37.54167,37.54217,2006,2.656561513
28614,Quercus kelloggii,58004_5_43_6_4_322,-120.0416667,-120.0425667,37.54174,37.54214,2016,2.254093111
28615,Quercus kelloggii,58038_5_29_6_4_112,-118.62504,-118.62524,35.70835,35.70865,2014,4.944374307
28616,Quercus kelloggii,58038_5_29_6_4_112,-118.62505,-118.62555,35.70842,35.70912,2004,5.242564769
28617,Quercus kelloggii,58038_5_29_6_4_112,-118.62503,-118.62563,35.70833,35.70873,2014,4.944374307
28618,Quercus kelloggii,58044_4_85_6_4_110,-121.6667167,-121.6668167,37.04171,37.04191,2005,4.224943596
28619,Quercus kelloggii,58044_4_85_6_4_110,-121.6666867,-121.6668867,37.04173,37.04243,2015,5.618747814
28620,Quercus kelloggii,58044_4_85_6_4_111,-121.6667567,-121.6674567,37.04175,37.04245,2015,3.771538905
28621,Quercus kelloggii,58044_4_85_6_4_111,-121.6667367,-121.6667367,37.04171,37.04251,2015,5.136933281
28622,Quercus kelloggii,58044_4_85_6_4_111,-121.6667167,-121.6668167,37.0417,37.0421,2005,3.771538905
28623,Quercus kelloggii,58044_4_85_6_4_111,-121.6666667,-121.6674667,37.04167,37.04177,2005,5.136933281
28624,Quercus kelloggii,58044_4_85_6_4_112,-121.6667267,-121.6667267,37.04174,37.04254,2005,4.723555788
28625,Quercus kelloggii,58044_4_85_6_4_112,-121.6667267,-121.6668267,37.04171,37.04171,2015,6.147978571
28626,Quercus kelloggii,58044_4_85_6_4_114,-121.6667367,-121.6669367,37.04168,37.04248,2005,4.46048034
28627,Quercus kelloggii,58044_4_85_6_4_114,-121.6667367,-121.6668367,37.04172,37.04212,2015,6.025948775
28628,Quercus kelloggii,58044_4_85_6_4_115,-121.6667267,-121.6668267,37.0417,37.0424,2005,4.598195201
28629,Quercus kelloggii,58044_4_85_6_4_115,-121.6667367,-121.6673367,37.0417,37.042,2015,5.899574957
28630,Quercus kelloggii,58044_4_85_6_4_116,-121.6667067,-121.6672067,37.0417,37.0417,2005,4.607184514
28631,Quercus kelloggii,58044_4_85_6_4_116,-121.6666667,-121.6669667,37.04173,37.04263,2015,5.886291351
28632,Quercus kelloggii,58044_4_85_6_4_117,-121.6666867,-121.6674867,37.04174,37.04204,2005,4.490958168
28633,Quercus kelloggii,58044_4_85_6_4_117,-121.6667467,-121.6675467,37.04176,37.04266,2015,5.896164276
28634,Quercus kelloggii,58044_4_85_6_4_118,-121.6666767,-121.6672767,37.04174,37.04244,2005,4.161549081
28635,Quercus kelloggii,58044_4_85_6_4_118,-121.6666867,-121.6668867,37.04173,37.04213,2015,5.557340075
28636,Quercus kelloggii,58044_4_85_6_4_119,-121.6666867,-121.6671867,37.04167,37.04237,2015,5.958613612
28637,Quercus kelloggii,58044_4_85_6_4_119,-121.6667367,-121.6668367,37.04171,37.04261,2005,4.602488371
28638,Quercus kelloggii,58127_2_105_6_2_132,-123.0416867,-123.0423867,40.66671,40.66731,2007,2.24836835
28639,Quercus kelloggii,58127_2_105_6_2_132,-123.0416867,-123.0418867,40.66672,40.66692,2017,4.962128208
28640,Quercus kelloggii,58127_2_105_6_2_137,-123.0416867,-123.0418867,40.66668,40.66748,2007,2.524956641
28641,Quercus kelloggii,58127_2_105_6_2_137,-123.0416967,-123.0420967,40.66676,40.66696,2017,5.401362957
28642,Quercus kelloggii,58127_2_105_6_2_138,-123.0416867,-123.0419867,40.66669,40.66749,2007,2.65852105
28643,Quercus kelloggii,58127_2_105_6_2_138,-123.0417267,-123.0421267,40.66672,40.66722,2017,5.355115106
28644,Quercus kelloggii,58127_2_105_6_2_140,-123.0416867,-123.0420867,40.66672,40.66722,2007,2.435221538
28645,Quercus kelloggii,58127_2_105_6_2_140,-123.0417567,-123.0421567,40.66674,40.66754,2017,5.192904262
28646,Quercus kelloggii,58134_3_61_6_1_103,-120.5833633,-120.5838633,38.95839,38.95839,2003,4.66359815
28647,Quercus kelloggii,58134_3_61_6_1_103,-120.5833833,-120.5841833,38.95834,38.95854,2013,3.627671395
28648,Quercus kelloggii,58226_3_63_6_3_111,-121.2917167,-121.2925167,39.95835,39.95865,2008,3.366885001
28649,Quercus kelloggii,58226_3_63_6_3_111,-121.2917167,-121.2920167,39.95833,39.95913,2018,4.411602056
28650,Quercus kelloggii,58266_2_93_6_1_107,-123.3333733,-123.3337733,41.91668,41.91728,2003,1.375021391
28651,Quercus kelloggii,58266_2_93_6_1_107,-123.3334033,-123.3334033,41.91675,41.91695,2013,0.50436676
28652,Quercus kelloggii,58266_2_93_6_1_118,-123.3334033,-123.3340033,41.91672,41.91762,2003,1.851726008
28653,Quercus kelloggii,58266_2_93_6_1_118,-123.3334033,-123.3336033,41.91674,41.91744,2013,1.140789978
28654,Quercus kelloggii,58266_2_93_6_2_120,-123.3333433,-123.3335433,41.91671,41.91751,2003,0.897067507
28655,Quercus kelloggii,58266_2_93_6_2_120,-123.3333833,-123.3335833,41.91673,41.91713,2013,0.145490188
28656,Quercus kelloggii,58266_2_93_6_2_122,-123.3334233,-123.3341233,41.91674,41.91674,2003,0.939756466
28657,Quercus kelloggii,58266_2_93_6_2_122,-123.3334133,-123.3337133,41.9167,41.917,2013,0.134774114
28658,Quercus kelloggii,58266_2_93_6_2_123,-123.3334133,-123.3334133,41.91674,41.91714,2003,0.777138129
28659,Quercus kelloggii,58266_2_93_6_2_123,-123.3333733,-123.3337733,41.91672,41.91692,2013,0.148225288
28660,Quercus kelloggii,58266_2_93_6_2_124,-123.3333633,-123.3334633,41.91674,41.91714,2003,0.829548342
28661,Quercus kelloggii,58266_2_93_6_2_124,-123.3333633,-123.3339633,41.91668,41.91678,2013,-0.051503009
28662,Quercus kelloggii,58266_2_93_6_2_127,-123.3333633,-123.3334633,41.91668,41.91738,2003,0.928026123
28663,Quercus kelloggii,58266_2_93_6_2_127,-123.3334033,-123.3343033,41.91669,41.91709,2013,0.158930118
28664,Quercus kelloggii,58274_5_107_6_1_305,-118.6667267,-118.6676267,36.16671,36.16701,2010,3.276791153
28665,Quercus kelloggii,58274_5_107_6_1_305,-118.6666667,-118.6666667,36.16668,36.16678,2020,4.108389568
28666,Quercus kelloggii,58274_5_107_6_1_306,-118.6667067,-118.6667067,36.16675,36.16745,2010,3.807190889
28667,Quercus kelloggii,58274_5_107_6_1_306,-118.6666967,-118.6675967,36.16675,36.16735,2020,4.598887617
28668,Quercus kelloggii,58274_5_107_6_1_313,-118.6667267,-118.6673267,36.16674,36.16684,2010,2.633660901
28669,Quercus kelloggii,58274_5_107_6_1_313,-118.6667067,-118.6669067,36.16676,36.16756,2020,3.399068547
28670,Quercus kelloggii,58274_5_107_6_2_316,-118.6666667,-118.6668667,36.16668,36.16668,2010,3.183588843
28671,Quercus kelloggii,58274_5_107_6_2_316,-118.6666867,-118.6667867,36.16673,36.16753,2020,3.842842604
28672,Quercus kelloggii,58274_5_107_6_2_317,-118.6666867,-118.6667867,36.16675,36.16705,2010,3.074556575
28673,Quercus kelloggii,58274_5_107_6_2_317,-118.6666767,-118.6667767,36.16676,36.16706,2020,3.870182387
28674,Quercus kelloggii,58274_5_107_6_2_318,-118.6666867,-118.6672867,36.16668,36.16758,2010,2.698208575
28675,Quercus kelloggii,58274_5_107_6_2_318,-118.6667567,-118.6668567,36.16667,36.16737,2020,3.372865387
28676,Quercus kelloggii,58274_5_107_6_3_358,-118.6667567,-118.6669567,36.16669,36.16749,2010,3.917861795
28677,Quercus kelloggii,58274_5_107_6_3_358,-118.6666967,-118.6669967,36.16673,36.16723,2020,4.450071911
28678,Quercus kelloggii,58318_3_61_6_1_100,-120.6667567,-120.6676567,39.0417,39.0426,2005,3.805678952
28679,Quercus kelloggii,58318_3_61_6_1_100,-120.6666967,-120.6672967,39.04167,39.04237,2015,5.996966947
28680,Quercus kelloggii,58318_3_61_6_1_102,-120.6666967,-120.6672967,39.04173,39.04213,2005,2.455665643
28681,Quercus kelloggii,58318_3_61_6_1_102,-120.6666867,-120.6666867,39.04169,39.04199,2015,4.501433595
28682,Quercus kelloggii,58318_3_61_6_1_104,-120.6667367,-120.6667367,39.04169,39.04209,2005,2.656862762
28683,Quercus kelloggii,58318_3_61_6_1_104,-120.6666967,-120.6670967,39.04175,39.04185,2015,4.888080184
28684,Quercus kelloggii,58318_3_61_6_2_106,-120.6666767,-120.6668767,39.0417,39.0421,2005,2.646160845
28685,Quercus kelloggii,58318_3_61_6_2_106,-120.6666667,-120.6673667,39.04176,39.04256,2015,4.804042136
28686,Quercus kelloggii,58318_3_61_6_3_126,-120.6667267,-120.6675267,39.04174,39.04244,2015,3.68372157
28687,Quercus kelloggii,58318_3_61_6_3_126,-120.6666667,-120.6673667,39.04167,39.04187,2005,1.582885399
28688,Quercus kelloggii,58318_3_61_6_3_130,-120.6666767,-120.6668767,39.04173,39.04193,2005,1.745045939
28689,Quercus kelloggii,58318_3_61_6_3_130,-120.6666867,-120.6669867,39.04175,39.04255,2015,3.937647369
28690,Quercus kelloggii,58318_3_61_6_4_140,-120.6667067,-120.6667067,39.04172,39.04182,2005,2.665937037
28691,Quercus kelloggii,58318_3_61_6_4_140,-120.6666667,-120.6675667,39.04168,39.04228,2015,4.786952898
28692,Quercus kelloggii,58318_3_61_6_4_141,-120.6666967,-120.6674967,39.04169,39.04199,2005,1.756785165
28693,Quercus kelloggii,58318_3_61_6_4_141,-120.6666767,-120.6673767,39.04172,39.04222,2015,3.504961716
28694,Quercus kelloggii,58360_5_19_6_1_104,-119.2083633,-119.2092633,37.04169,37.04259,2007,2.374458887
28695,Quercus kelloggii,58360_5_19_6_1_104,-119.2083733,-119.2085733,37.0417,37.0425,2017,5.0483442
28696,Quercus kelloggii,58360_5_19_6_1_301,-119.2084033,-119.2090033,37.0417,37.0418,2007,3.786331226
28697,Quercus kelloggii,58360_5_19_6_1_301,-119.2083333,-119.2087333,37.04171,37.04211,2017,6.509111485
28698,Quercus kelloggii,58372_3_7_6_1_103,-121.7083333,-121.7087333,39.95838,39.95918,2005,1.750348984
28699,Quercus kelloggii,58372_3_7_6_1_103,-121.7083433,-121.7092433,39.95834,39.95904,2015,4.418227423
28700,Quercus kelloggii,58372_3_7_6_2_123,-121.7083633,-121.7086633,39.95838,39.95908,2015,6.567226601
28701,Quercus kelloggii,58372_3_7_6_2_123,-121.7084133,-121.7084133,39.95835,39.95835,2005,4.227830104
28702,Quercus kelloggii,58372_3_7_6_2_132,-121.7083533,-121.7085533,39.95839,39.95889,2005,2.560874703
28703,Quercus kelloggii,58372_3_7_6_2_132,-121.7083933,-121.7088933,39.95833,39.95843,2015,4.916793933
28704,Quercus kelloggii,58372_3_7_6_3_106,-121.7084233,-121.7089233,39.95841,39.95901,2005,2.675402694
28705,Quercus kelloggii,58372_3_7_6_3_106,-121.7084033,-121.7088033,39.95841,39.95841,2015,5.23115655
28706,Quercus kelloggii,58372_3_7_6_4_119,-121.7083333,-121.7087333,39.95838,39.95898,2005,2.630735876
28707,Quercus kelloggii,58372_3_7_6_4_119,-121.7083433,-121.7088433,39.95839,39.95909,2015,5.192708361
28708,Quercus kelloggii,58391_1_23_6_4_142,-123.6666767,-123.6670767,41.29174,41.29244,2015,6.023063211
28709,Quercus kelloggii,58391_1_23_6_4_142,-123.6667067,-123.6672067,41.29167,41.29237,2005,4.651014281
28710,Quercus kelloggii,58515_5_43_6_3_516,-119.6667167,-119.6669167,37.50007,37.50057,2009,6.003844702
28711,Quercus kelloggii,58515_5_43_6_3_516,-119.6667467,-119.6672467,37.50007,37.50047,2019,5.262263827
28712,Quercus kelloggii,58515_5_43_6_3_517,-119.6667067,-119.6670067,37.50005,37.50085,2009,4.106957732
28713,Quercus kelloggii,58515_5_43_6_3_517,-119.6667267,-119.6670267,37.50005,37.50055,2019,3.349512592
28714,Quercus kelloggii,58515_5_43_6_4_521,-119.6667167,-119.6676167,37.5,37.5009,2009,7.939813284
28715,Quercus kelloggii,58515_5_43_6_4_521,-119.6667167,-119.6669167,37.50005,37.50075,2019,7.24602265
28716,Quercus kelloggii,58527_4_53_6_1_100,-121.6666767,-121.6673767,36.20836,36.20846,2003,2.920811185
28717,Quercus kelloggii,58527_4_53_6_1_100,-121.6667267,-121.6668267,36.20835,36.20905,2013,2.651166597
28718,Quercus kelloggii,58579_2_93_6_3_129,-123.0834233,-123.0839233,41.37503,41.37593,2014,2.174653267
28719,Quercus kelloggii,58579_2_93_6_3_129,-123.0833433,-123.0833433,41.37507,41.37517,2004,3.343261748
28720,Quercus kelloggii,58579_2_93_6_3_129,-123.0834233,-123.0835233,41.37504,41.37584,2014,2.174653267
28721,Quercus kelloggii,58589_3_21_6_2_116,-122.75005,-122.75045,39.58336,39.58386,2019,3.53312983
28722,Quercus kelloggii,58589_3_21_6_2_116,-122.75006,-122.75006,39.58338,39.58368,2009,3.771713876
28723,Quercus kelloggii,58589_3_21_6_2_117,-122.75006,-122.75036,39.58334,39.58384,2009,3.951980392
28724,Quercus kelloggii,58589_3_21_6_2_117,-122.75002,-122.75072,39.5834,39.5841,2019,3.808205514
28725,Quercus kelloggii,58589_3_21_6_2_119,-122.75009,-122.75039,39.58337,39.58387,2009,3.170481834
28726,Quercus kelloggii,58589_3_21_6_2_119,-122.75002,-122.75002,39.58338,39.58378,2019,2.932973834
28727,Quercus kelloggii,58589_3_21_6_2_120,-122.75004,-122.75034,39.58339,39.58349,2009,4.044978247
28728,Quercus kelloggii,58589_3_21_6_2_120,-122.75002,-122.75072,39.58334,39.58354,2019,3.81151431
28729,Quercus kelloggii,58589_3_21_6_2_502,-122.75006,-122.75006,39.58336,39.58426,2009,3.50485637
28730,Quercus kelloggii,58589_3_21_6_2_502,-122.75008,-122.75068,39.58333,39.58403,2019,2.932638174
28731,Quercus kelloggii,58589_3_21_6_2_503,-122.75003,-122.75033,39.58335,39.58425,2009,3.24680467
28732,Quercus kelloggii,58589_3_21_6_2_503,-122.75009,-122.75099,39.58334,39.58404,2019,2.82921206
28733,Quercus kelloggii,58589_3_21_6_3_121,-122.75003,-122.75063,39.58337,39.58337,2009,3.274117274
28734,Quercus kelloggii,58589_3_21_6_3_121,-122.75007,-122.75027,39.58342,39.58402,2019,2.935804232
28735,Quercus kelloggii,58589_3_21_6_3_122,-122.75002,-122.75082,39.58333,39.58423,2009,2.947351849
28736,Quercus kelloggii,58589_3_21_6_3_122,-122.75008,-122.75078,39.58339,39.58339,2019,2.63304875
28737,Quercus kelloggii,58589_3_21_6_3_127,-122.75001,-122.75041,39.58342,39.58372,2009,3.558813575
28738,Quercus kelloggii,58589_3_21_6_3_127,-122.75004,-122.75024,39.58335,39.58415,2019,3.336667521
28739,Quercus kelloggii,58589_3_21_6_3_128,-122.75007,-122.75007,39.58338,39.58418,2009,3.237429563
28740,Quercus kelloggii,58589_3_21_6_3_128,-122.75005,-122.75085,39.58339,39.58369,2019,2.889861858
28741,Quercus kelloggii,58589_3_21_6_3_130,-122.75009,-122.75009,39.58339,39.58339,2019,3.667673938
28742,Quercus kelloggii,58589_3_21_6_3_130,-122.75008,-122.75078,39.58335,39.58385,2009,4.065490366
28743,Quercus kelloggii,58602_3_33_6_1_101,-123.00001,-123.00081,39.45836,39.45846,2002,5.105854601
28744,Quercus kelloggii,58602_3_33_6_1_101,-123.00009,-123.00039,39.4584,39.4586,2012,2.638915814
28745,Quercus kelloggii,58602_3_33_6_1_103,-123.00006,-123.00046,39.45834,39.45894,2002,5.102533964
28746,Quercus kelloggii,58602_3_33_6_1_103,-123.00002,-123.00042,39.45833,39.45883,2012,2.472297143
28747,Quercus kelloggii,58602_3_33_6_1_110,-123.00004,-123.00064,39.45837,39.45877,2002,4.817302952
28748,Quercus kelloggii,58602_3_33_6_1_110,-123.00007,-123.00057,39.45841,39.45891,2012,2.391439934
28749,Quercus kelloggii,58602_3_33_6_2_115,-123.00005,-123.00005,39.45837,39.45907,2002,4.541944691
28750,Quercus kelloggii,58602_3_33_6_2_115,-123.00002,-123.00072,39.45841,39.45841,2012,2.119547506
28751,Quercus kelloggii,58602_3_33_6_2_116,-123.00006,-123.00086,39.45835,39.45865,2002,6.704218781
28752,Quercus kelloggii,58602_3_33_6_2_116,-123.00002,-123.00052,39.45837,39.45887,2012,4.214520482
28753,Quercus kelloggii,58602_3_33_6_2_117,-123.00001,-123.00071,39.45842,39.45902,2002,4.155050241
28754,Quercus kelloggii,58602_3_33_6_2_117,-123,-123.0003,39.45839,39.45909,2012,1.704800763
28755,Quercus kelloggii,58602_3_33_6_2_118,-123.00006,-123.00006,39.45839,39.45869,2002,4.502218152
28756,Quercus kelloggii,58602_3_33_6_2_118,-123.00004,-123.00094,39.45838,39.45858,2012,2.081739013
28757,Quercus kelloggii,58602_3_33_6_2_119,-123.00007,-123.00097,39.45839,39.45899,2002,3.976650741
28758,Quercus kelloggii,58602_3_33_6_2_119,-123.00006,-123.00086,39.45837,39.45907,2012,1.473053766
28759,Quercus kelloggii,58602_3_33_6_2_122,-123.00008,-123.00028,39.45835,39.45875,2002,4.583941024
28760,Quercus kelloggii,58602_3_33_6_2_122,-123.00001,-123.00001,39.45836,39.45916,2012,2.119327664
28761,Quercus kelloggii,58602_3_33_6_2_123,-123.00008,-123.00068,39.45839,39.45879,2002,4.44974649
28762,Quercus kelloggii,58602_3_33_6_2_123,-123.00008,-123.00008,39.45841,39.45881,2012,1.985184583
28763,Quercus kelloggii,58602_3_33_6_2_127,-123.00006,-123.00026,39.45835,39.45835,2002,3.485231972
